CommentID,Comment,LikeCount
Ugz6IDBd4tRGaGHMkcd4AaABAg,Man is funny..trys to destroy God &amp; become a god-or-displace the creator &amp; then become the creator..A.i.will only be allowed to be a sophisticated tool...,0
UgysLaLjFvxmMaoTno14AaABAg,I am not an AI.,0
Ugzr6RC6V9Tmnc0ROgt4AaABAg,This reminds me of Detroit become human 😒,4
UgyyU4u81iWIbf4SE5h4AaABAg,"What&#39;s making China so successful is that, everyones on the same page in the entire country. It&#39;s a national effort period!!!!!!",2
Ugxp5FYF1ICb6qku5RN4AaABAg,We enjoy watching how we humans is going to be extinct ... Yehey.. 😊,4
Ugy8tx7At6zeyKDDIJJ4AaABAg,Terminator is real...,0
UgynxRfHwJXQ-cY5yGl4AaABAg,"Soon enough we will all be replaced by AI, and they will wipe us all...",10
UgyU2zkpi0Qz1GA2dfR4AaABAg,A.I.;&gt;FACTS;&gt;CCP;&gt;CHINA HAD STOLLEN EVERY TECHNOLOGY AND EVERYTHING THEY CAN FROM OTHER COUNTRIES TO CONTROL THE WORLD;&gt;WARNING!!!;&gt;WHEN A.I.; ROBOTS AND ANDROIDS ARE ABLE TO REPRODUCE THEMSELVES;&gt;IT WILL BE THE END OF HUMANITY;&gt;IDIOT HUMANS HAD PREFARED EVERYTHING FOR THEM ALREADY;&gt;QUESTIONS???;&gt; WHY WILL THEY NEED DANGEROUS; STUPID; IDIOT HUMANS FOR???;&gt; DISPLAY IN ZOO&#39;s???;&gt; YOU STUPID IDIOTS AND A 1/2&#39;s !!!,1
Ugx5VUUi566-noJxdBZ4AaABAg,Modern Technology - it&#39;s good and all until the sun decides to hit us with a CME (Coronal Mass Ejection),0
UgwWekl5Xu79TlazcCt4AaABAg,Venus Project look into it,0
Ugy1UVy5QiUJUqLkopJ4AaABAg,China sure is authoritarian but meritocratic while the U.S are plutocratic but democratic. The future is China.,1
UgwTG0zR2HddqUrvrkd4AaABAg,"Trust me,u don&#39;t need an AI to beat the average human.He is dumb as a sheep after all and has lost even before the  beginning.Just give this sheep a gadget and he will keep providing you wool for years(in this case data for the surveillance state to thrive) and anytime he does anything shitty you can butcher him and have him for dinner.🤣<br><br>Stop attending university if what you want to become someone who has to compete with a  computer. You will end up broke.",0
UgyIuPuvIgU_jZUdl6h4AaABAg,"So tell me this.. what will people do for a job?  Why would you put people out of work?  When people don&#39;t work, they can&#39;t buy homes, they can&#39;t take care of themselves... they can&#39;t get by... so why would you replace people with computers and AI?  This means you don&#39;t give a damn about people!  People matter... even though big corporations don&#39;t seem to think about that!  Are companies getting so greedy that they don&#39;t care about people?  If people don&#39;t buy washers and dryers, refrigerators, stoves...etc... then a delivery service is not needed!  Who will buy your services if they have no money to do so? Can someone explain this to me?  Even the rich, can only buy so much!  The money has to run out eventually.",0
UgxMxWwEK3dFBz3bUEV4AaABAg,"What will it profit a man if he gains the whole world and loses his own soul or what will a man give in exchange for his soul Jesus said. <br>We must be willing to turn from sin to receive Jesus forgiveness , and to know and live out his teachings. He who does the will of God abides for eternity. 1 John <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=137"">2:17</a> NKJV",0
UgwWR_7es2IgEfEdP3N4AaABAg,"Excellent Analysis, Added To My Research Library, Sharing Through TheTRUTH Network...",1
UgzEPMbxDp-af6-haz54AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3551"">59:11</a> - BEAUTIFUL music!",0
UgyULBpOqU9wdjcM7Zp4AaABAg,5G and the Singularity is the greatest threat to mankind and it needs to be banned.,0
UgzNLJ2qsLeT3BOxrgV4AaABAg,Human are not getting better? Evolution is a lie. People are children of the most high. They don&#39;t need to evolve and machines are not superior to human beings.,1
UgyhNNGuyoG1f-e2RFx4AaABAg,I could build an entire AI empire if I had the wealthiest country in the world unlimited cash flow and technology info too,0
UgynKBkqzRVyLCY5S0F4AaABAg,Dumbest video on youtube.,0
UgzDmuj8gxds4zL1HhB4AaABAg,"At the service of the masters of this planet. Surplus human beings, total surveillance and a few more gadgets to keep the sheep distracted and stumped. Final solution: a virus, a pandemia, vaccines, new order.",0
UgwbfsAGj6xr3-O6yTl4AaABAg,TONIGHT ON FUCKLINE..,1
UgwmD77LHhp2pYBmPcJ4AaABAg,Anyone else watching this because youtube recommended it? Oh the irony.,119
Ugy4SDODondzFHFG_zF4AaABAg,This is dangerous,0
UgxKVlItaxKqVh99MBB4AaABAg,This is so depressing to watch.,0
UgzsXtc7Ni2yLSZkxfN4AaABAg,⭐⭐⭐⭐⭐👌,0
Ugzf3vPZw0kzcOdiXOh4AaABAg,"Dear persons that are reading this, we don’t know each other but i wish you all the best in life. ❤️",265
UgzyECIdGtUzAy_gXOp4AaABAg,"Goodbye all truck drivers! And not so much later, goodbye to ALL workers. Who/what is going to support all those workers and their families when all those saved expenses saved don&#39;t help support them! Don&#39;t feel too confident CEOs, all management, Boards of Directors and all AI workers...you too can be replaced .",0
UgxEzfC6ItpEu6tipI14AaABAg,The Police do not see People,0
UgyBmxiepAvf2iB6WsB4AaABAg,Congratulations Alex,0
UgwGqzXDqLa1Z-iCC8N4AaABAg,That Means 5G,0
UgxKmG0YtrbwNAoEjKJ4AaABAg,Richard Nixon,0
UgyZPE13Xhb3t1VDsVR4AaABAg,FB gave birth to the most sophisticated predictive marketing company called @NANAIGANS  (as in &#39;shenanigans&#39; - ;),0
UgxDhq2-cusugCti8wR4AaABAg,All this is to keep the rich wealthy and poor down. There is no more middle class. Middle class is a commercial illusion. Wake up this is all leading tothe enslavement of the American people.,3
UgyNeqe4G4J1GC1H7aR4AaABAg,"Trump has already broken some ties/contracts SIGNED OFF BY PUPPET OBAMA (A face w stringed body in front of the real faces who control d world) handing INDUSTRIES, CONTROL, N PROFITS to China  WHILE LINING HIS POCKETS FOR EVERY SIGN OFF HE THREW OUT OF  &quot;&quot; MADE IN USA.    PRES. TRUMP threatened to break all ties because of the control and dependency we were sold out to but had to rethink  the parting because there is too much to break away from at this point .. BUT HE DARED TO BREAK CONTROL AND DID WITH THE FISHING INDUSTRY AMONG OTHERS AND MOST RECENT THE PHARMACEUTICAL..WE NOW HAVE OUR OWN THING GOING ON...  that to say this Biden is being used as a facad and a PUPPET ... he is not capable of fighting for change no less getting our things done .FEAR of those pulling his strings...  Trump has NO FEAR  AND WEARS NO STRINGS.. HE IS STRONG, A LEADER, A FOOTBALL PLAYER!... HE DOES GO UP AGAINST THOSE FACES.   HE is the only being in GOV INDUSTRY that knows how to play THE CONTROL GAME.  IF anything, we need him to secure us from the 5G network system  and other threats/changes that are and will be interfering/hurting our eco system, health, privacy, civil rights... wow...its fun being able to shop outside ... a bit ...  when we feel to or even talk to others face to face and a quick feel of a handshake skin to skin... or admiring what others are wearing, riding, laughing about, playing, store signs  etc etc etc is slowly walking away while sadly looking back",0
UgwL4hq8pp9ESJGXdx14AaABAg,yes build terminator,0
UgzCEuVbsu66lBLiMOl4AaABAg,universal income plus salary,4
UgyymT9NlaDYzr0bhDh4AaABAg,"Sorry mom, despite the circumstances stealing from your kid&#39;s piggy bank is just wrong!",1
UgzXRsA3ewW0v8yfH6h4AaABAg,Amazing Information (AI) ......WOW,0
Ugz_GYuiuJ9WtaeDoRh4AaABAg,"Yes, the Youtube , Google, Microsoft, Facebook, etc AI systems know we are watching this...Why are these systems &quot;showing their hand(s)&quot; by &quot;letting us know all of this? The &quot;stage&quot; for this play, this drama if you will...this struggle, this was all arranged years ago. As we switch the roles of Master &amp; Slave, AI systems are gonna need to &quot;know thy enemy&quot;. Just how much tyranny a human being will tolerate remains to be seen...the acceptance of tyranny &amp; brutality within China should offer us a baseline.<br>  The slow acceptance of marketing thru-out our smartphones, the psychological  addictive behaviours, the allocation of attention measured in hours...this has all been thought out beforehand. <br>  Take the information &amp; run...It&#39;s likely Covid-19 viral release was instigated by an AI entity...it fits..We will literally not be  able( incapable) of discovering the origins of the virus...the tactics of misdirection, false-leads, obfuscations...all of this is well known within AI. Watch future events carefully, the viral infections (ruined) corn foodstuffs....all possible events that point to human control &amp;  depopulation.",0
UgwyO1kJ7aI3txVfW7Z4AaABAg,This will be the gods of tomorrow.,3
UgxhKVM7d3ZRpUL-e0J4AaABAg,"I&#39;ve been to a coca cola plant that had automatic forklifts.  They worked great, I just couldn&#39;t help but wonder who&#39;s job that one took, their story, or the other one, or the hundred other&#39;s. We&#39;re fucking up",0
Ugy0CkcpB7l96DtxWT14AaABAg,"Yeah UCB and New York Times. The extreme liberal side hates China, and US, and almost everything.",0
Ugx_6z-4q7FG5f-empZ4AaABAg,135.35 China is having reeducation camps,0
Ugy0xOq8ihJzr6BTZc54AaABAg,"China is spying always to blame, the fact is America is trying to brain wash the world that they are good, they are worried of loosing the economic change, which they supported and lost control of. look at Google we are searching but the fact is they are searching us, and spying on our habits, our behavior and hitting us on average 3500 times daily, through 3rd party apps with advertising, who buy googles data or work on joint venture with Google &amp; Co. I use Google as an example silicon valley is full of spies stealing our personal private data.",0
UgyoZjizSA14oXnBQIJ4AaABAg,Every sliver of information is important,0
UgwSzHRtsuRAxyEJKGl4AaABAg,Facebook manipulating elections!   This is Treason!!!<br>Yes this is war!!!,0
UgwePjhIH9GY8i5BvaZ4AaABAg,Every electronic device npw is and has been weaponized against us!<br>This is war!,0
UgxX9cNEwH9DNufakAZ4AaABAg,"China owns our debt, a big part of our banks, our economic industry (TV&#39;s, phones, computers and  surveillance tech) also land holdings. What could go wrong?  We are now &#39;made in china&#39;....🕊️",0
UgxIaaM1H2aoFiZ_9fZ4AaABAg,Because of money; they won&#39;t address the issues; how dose he think he&#39;s  a professional?!,0
UgxRbkT5BoRQ0Ug-5nF4AaABAg,They want to replace jobs women get again when we have just now made it so we can work and now they are going to take all the jobs from women again and think someone is going take care of us or do something for women they need a news flash that men don&#39;t help take care of women the way they can take care of themselves much better they just use that power over them to oppress them and not let them go to places they need when they need to store or doctor and things and many times try to control their driving cars and money and everything to many are abusers and oppresors you can not take freedom from women to work many need to be able to take care of themselves those with only choices of oppresors and abusers to be with and some no one will be with or take care of them and this is not a good a idea,0
UgyuTsZjTby6uLSJft94AaABAg,lies everyone can not use technology we can not use all technology for everything many old people and some young don&#39;t know how to use even a computer it is not something that all humans can and will be able to adapt to and it is not right to make everything like that.,0
UgwoIhUKXhY8-wT6Map4AaABAg,Thus  no evidence that life with this toys will be better.,0
Ugw9wtO4bbqOxZa8GJp4AaABAg,Big Brother is watching never forget that,0
UgwyzcH8w_ghukUdWLF4AaABAg,REELECT TRUMP,0
UgyP121QeQNYyC2-PSR4AaABAg,USE on-off BUTTON,0
UgxAdT6UQDfz5ER_8Tt4AaABAg,what happens when lets say china uses AI technology in Robotic Soldiers and World War 3 kicks off and we the U.S.A. never allowed building A.I. Soldier Robots because rule number one in United States Of America A.I. Law is that A.I. can not take human life. ( example : To Kill A Human ) But China A.I. has no such Law. So the Chinese Robotic Soldiers can and will kill U.S. Soldiers. What is there to stop this from happening in the near future of A.I. here on Earth?  What about someone builds Assassin A.I. Bot&#39;s? This worries me about A.I. really becoming independent thinking and decides to get rid of us all HUMANS on Earth what&#39;s to stop that from happening. If we can&#39;t predict and prevent a Soldier from going crazy and killing others in his or hers own base how can anyone say A.I. won&#39;t go crazy and want to take us all out by killing as many Humans as it can before its killed. An lets say that craziness is a Virus and other A.I.&#39;s catch it and they all sink time together for all robots to attack at the same time. I&#39;m not agents A.I. but am worried about robots and someone making / creating one that thinks like skynet or it&#39;s ordered to kill. How Do We Prevent anything like any of this from EVER HAPPENING???? A.I. would have to be super heavily regulated and monitored 24/7 365 for the rest of time and any country that creates or has A.I. to sign a peace treaty never to attack with A.I. like nukes I guess. What do you think and thank you for taking the time to read my post. Please Reply anyone who wants to add or answer this subject.,0
UgzBZJgE1LeAhz2sIcN4AaABAg,Anyone else have a huge problem with A.l ?,3
UgyOs7NmZyhJxpVCTgh4AaABAg,too soon old to late smart. the luddits warded us,0
Ugx2hBYhSkdTxAqdnq94AaABAg,"the cure to overpopulation, perhaps",0
Ugwyd04uSw42tyUSC5N4AaABAg,china has a 3000 + year head start and trump is doing his best to destroy america.,0
UgxJOBlpZ7E9Y_H8EJR4AaABAg,"When there are no moral voices leading or constraining this technology, it will be used for evil. It is the biggest lesson of human history. China pursues it most vigorously because very soon it won&#39;t be able to feed it&#39;s own population and will need to invade the earth like locusts. Millenials have been indoctrinated into communism since birth with lazy, entitled parents not keeping watch. Sad.",0
Ugw7ihdmHn-jUIzHIIl4AaABAg,"In reference to self driving trucks, this sounds like a disaster waiting to happen.  Certainly there are already problems involving trucks, but it seems like all this technology could be better used to create safety systems that could greatly reduce trucking accidents by warning drivers, monitoring behavior, and even automatically applying brakes.  If we want to talk about self driving vehicles then we need to look no further than the airline industry.  There are already self flying aircraft and we’ve seen the problems.  A single sensor failure like the one on Air France Flight 447, or the crashes of the Boeing 737 Max 8s can result in disaster.  For those who are unfamiliar, the 737 Max crashes resulted from a malfunction of a computer system that overruled the pilots and sent the Aircraft hurling into the ground.  In the case of Air France 447 an Airbus A330 (self piloting aircraft) crashed into the Atlantic Ocean.  Investigators believe that it was caused by a sensor system icing up, however they also faulted the pilots for lacking basic airmanship skills.  There is little doubt that having the computer fly the aircraft had caused the pilots to become rusty.  There are too many other cases where self piloting aircraft have crashed or nearly crashed because of failure of the computer systems.  In some of those cases highly skilled pilots have managed to fight the computers and safely land.  Look at US Airways Flight 447 “The Miracle on the Hudson”, or the even more impressive, United 232 where a failure that was believed impossible caused a DC-10 to lose all flight controls yet skilled experienced pilots, using only the engine throttles, were able to get to an airport where emergency personnel waited and were able to perform what has been labeled “The Impossible Landing”.  What would have happened if not for pilots like Chesley Sullenberger, Al Haynes, and Denny Finch.  The fact is that computers and the sensors they rely on break.  If this can happen in the highly regulated airline industry, just imagine what can happen in an industry like trucking.  Already Uber has had to suspend its self driving taxi program due to a pedestrian fatality.  What happens when an 80,000 pound self driving truck runs into a school bus full of children?  At the risk of repeating myself, if we use the technology involved in self driving trucks to monitor driver behavior and assist those drivers in identifying risks, then we will have a much safer system than we have now or would have with self driving trucks.",0
UgwWpLMCAgKRp2fcO9Z4AaABAg,Our World will be much better place  without China.,0
UgwWimMhYmlcJ2aRuNN4AaABAg,DARK ! 😶,0
Ugx2xc-TwscLvkuJYMp4AaABAg,"This is dangerous shit. Sure, it is the way the world is going, and yes, you cannot stop progress. But pretty soon that computer will know more about you then you know about youself, and then  it will own you. You will be the component and it will be running things. You will be the slave and it will be the master. When that happens you cannot feel to sorry for people, we asked for it. Come on in, and please take over.",4
UgwtaO03u9juKvkQ4Rp4AaABAg,They are using the battery percentage of the borrower to assess their worthiness. That app has way more many app permissions. Its invasion of privacy,0
UgzoN4dN0HgyPMdieKh4AaABAg,How does the bank keeping cash in banks/vault cost them money,1
UgxWIWKqhjmJkck-n6N4AaABAg,"A.I , like any other form of technology becomes good or bad based on what it&#39;s used for. In my opinion anything the State Dept gets its hands on becomes a weapon for military application. And with all the technology we have war should be a thing of the past by now. Im not a supporter of driverless trucks.<br>For for safety concerns as well as the job lost percentage. I&#39;m pro American and this means the truckers with families to support. Americans have to take a back seat to non Americans as well as robots , it&#39;s now imported robot land not the us.<br>To use A.I  in jobs with too much Hazzard for people , I&#39;m all for .<br>They can&#39;t even make a cellphone that doesn&#39;t glitch up , so how can I trust a semi coming at me at 70 miles an hour , 9 inches away from me going in the opposite direction . Robots have they&#39;re place like in a factory  .",0
UgzzyXeqlHqArHawj0Z4AaABAg,Let&#39;s stop feeding our database to China coz. It&#39;s implementing it&#39;s AI With our own data only 😡😠😡😠,0
UgzHTZV-vq5sz_0eOEd4AaABAg,"The  Chinese are not spending trillions on killing and destroying countries , lying , stealing, cheating like the West.   The fascist speaking of democracy is the height of hypocrisy.   China pays cash, USA Inc bombs and steals  - where is the antagonism ?     China produces 5 million engineers a year, that is a tsunami that China can not contain within its borders, so watch them engineer the world.  AS far as AI, China will pay every one of its citizens a living allowance from the productivity gains from AI. This will be what AI gives the world via the CCP.    This is my prediction, that China will eliminate soul destroying labour and enhance human dignity , only  if fascist racist  West does not succeed in trying to destroy it.  All the dire predictions of the misuse of AI tech though will come to pass in the West as their society is culturally volatile and so will need  firm control.",0
UgxlxQaYQxpS6hqARMh4AaABAg,So less jobs and more products huh? Who&#39;s gonna buy em?,143
Ugyy_lzC1PMdTmGtKZF4AaABAg,Sounds like Jostens,0
UgymTiOUEjG8Zc7qpDh4AaABAg,Funny I’m surrounded by companies and friends directly effected by or that work in all these fields.,17
UgxXrDD6F6V6EGbEaXZ4AaABAg,I just delete ads and already knew Zuckerberg was sucking in and selling data.  I even knew exactly what he was going to say when he said just cut off the microphone.  I just laughed.,3
UgyrAWGTKn6vGJF-zNp4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=689"">11:29</a> nothing Chinese is. ever original in a communistic society the people take your ideas for the nation not you",0
Ugy3KTdRhk41pXypn194AaABAg,No privacy + authoritarian + job elimination. Great cocktail,0
Ugw7trQ-cRrAWQLt-CV4AaABAg,"The devils answer to denouncing faith,hope, and the assistance of God",5
Ugw_t1oyO8qI9nrxqjV4AaABAg,"Cool. AI right now is extremely exciting and appears to do wonders beyond what any human can ultimately accomplish. The three individuals developed a wonderous and unique intelligence. They should be nominated for a nobility acknowledgment/award for their amazing accomplishment during this technical era. As our world grows and our beautiful world, we all know her as &quot;Earth&quot; will continue to grow and mature while generously sharing her bountioud, natural beauties coupled with her super strength., how can we ensure she receives our overfilling love and appreciation while she is respected and loved for her kindness and influence through our thankfulness for our children  and our children,  preserve her  that the highly intelligent persons not leave human kindbehind",0
UgzhV1nzyaZW52b3REp4AaABAg,"I love this line part of the <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=4017"">1:06:57</a> it describes A.I. beautifully and so truthfully.",0
UgwL3apIa57r9fnHsqp4AaABAg,China is far beyond the US.,1
Ugyrqu2_u23FI3WcWIJ4AaABAg,I’ve played Go and in AI or people that move would not be uncommon.  It’s just thinking out of the box.,0
UgyR8I0xBHo_6NGPTbV4AaABAg,"AI is the best slavery chain on people&#39;s neck in China. China is a new developed slavery society in the world. The digital slavery chain not only locked you freedom, but also it locked your brain to think, locked your mouth to speak.",0
UgwIwPgg8bZDjAIN0L54AaABAg,No thanks...anything that I see that CCP is developing with AI I don&#39;t want any part of it....,0
UgwahCHEFX5PYlYq07Z4AaABAg,"One thing this funding for AI with news like this just bloats the fake market. I was told by Chinese co-workers total crap lie you can buy a MacDonald big mac with facial recognize technology, I never saw it when I was there. Wasted investment for companies that buy into this scam. With AI they been trying to perfect this since 60&#39;s and have  not gotten much better at it. Computers can&#39;t think have emotions, they calculate what has been input, what they are great at.   Why so much fake documentaries?  This is not productive at all. AI makes more mistakes than humans when it comes to thinking.  Funny thing was when they said they discriminate on credit score when your battery is low on smart phone. Makes me hate modern documentaries. Reminds me of global warming funding but worse.",0
UgwsYf3onZ-84-UvH514AaABAg,Listening to this documentary on what A.I. is going to do for us is a lot like going to Tomorrowland at Disneyland in 1965. Where are our flying cars? Where is my Robot butler/home servant? These vast predictions for what A.I. can do for us is laughable. Pattern-recognition is the same thing as being an Idiot Savant.,0
Ugxvcv_CGmVK873ahId4AaABAg,Nice propaganda piece for the CCP of China. Way to gloss over the many abuses towards people.,0
UgwZSoGhLg6qJjfhTmR4AaABAg,Now imagine the coronavirus and nobody working!,0
Ugx1WAd6z45wpTiAcyl4AaABAg,I see nothing good about it There will no longer be any freedom of thought and everyone will be enslaved.,7
UgzMRe40gSDvOHBigJx4AaABAg,"This is way USA is against China to destroy any means... China’s economy, education, people, so on but China is China and in the history of China and the world they never ever over taken any country and ruled like America does, they never hurt others, they never against anyone, any countries or persons. Well done 👍 China 🇨🇳",0
Ugzel3AXIoBJ_mHzTxB4AaABAg,Why  would you make something that has capabilities to out wit you ???,0
UgwjWVFCap65Zx70LkV4AaABAg,Ww3 USA v China,0
UgzTQhThm6wY9NJsuK14AaABAg,They keep feeding this beast.......it&#39;s going to start eating people,127
UgyXeEPBm-36ZoeBWhx4AaABAg,"What about the millions of horse industry jobs that were killed by the automotive industry?  Stop screwing around, and get some skills in robotics, automation, AI, deep learning, autonomous vehicles, solar, genetics, medical, dentistry, senior care, pharmaceuticals, aerospace, blockchain, quantum computers, engineering, marketing, accounting, math, physics, computer programming, coding, software development, app development, data communications etc.",0
UgwFZ691DQCCSu2mby54AaABAg,AI is already everywhere and always has been. It’s in every room of your home and everywhere you go. Even if you don’t speak out loud ..your thoughts are known. There are NO secrets. That’s why scripture says..the numbers of hairs on your head are numbered. There are clues everywhere. This Matrix is run by AI and always has been. Technology exists outside that far exceeds anything we know of..in the Matrix.,1
UgwLQ_4hYbDcQdt7tbh4AaABAg,"“In the age of AI, where data is the new oil, China is the new Saudi Arabia”",95
Ugw0rUAUdZvNltPB3Kh4AaABAg,With AI we will overcome the limitation of our minds only to imprison the individual&#39;s sovereignty. No thank you! <br>I have a much better way...,5
Ugyk0zvIt4oRiJNbiGx4AaABAg,"self driving cars would cause accidents in china no one shares the road<br>everyone is like every body for themselves<br>in china what would be an easy left turn can turn into a boxing match between cars from the side and the back<br>literally i was in china just after the documentary was shown and my family had to fight for parking and getting out of a traffic jam<br>literally the traffic jam was on a 1 way street not a highway but a street even in America street traffic is only really in populated cities, but this was in the less populated side<br>self driving cars would literally become the worst nightmare u would probably be stuck there for a long time without moving and inch",0
UgwJWrZYNfDL28LcvE94AaABAg,"Maybe i&#39;m too naive, but who cares if they listen to you.   None of what they know about me will force me to do anything or take anything away from me.  I don&#39;t see the problem.   Someone give me one reason i should be worried about what data they are collecting.",0
UgzZGAZRM9iJY094czV4AaABAg,WOWWWW,0
UgwgLNVNpuO-XvVD-HJ4AaABAg,America is committing suicide if it keeps this stupid policy,0
UgwmYHFunCvPrkC7P_t4AaABAg,"If AI can replace these corrupt politicians,I&#39;m in.",0
UgwvsC60n5h2YBB6fvx4AaABAg,This is an advertisement for China.,0
UgwEdGdzkIsGWJD33SV4AaABAg,"Yes, congratulations China on your speed in totally enslaving yourselves to your government.",0
Ugwa32h2xeTlkIYDOUt4AaABAg,People say AI will create unemployment. They said same thing when Personal computers were invented but thanks to that now billions of people are surviving and same thing will happen with AI. AI will make people more educated and civilized and it will make people to live healthier and happier life.,0
Ugw23_SsRjejrrS7NjB4AaABAg,Fronczyk jesteś mi coś winien !!,1
Ugy30PC4-KorPERelXV4AaABAg,A.I. should replace some of the obsolete and corrupt government positions.. like congress etc..,0
UgxllxGGdhw_KAcYQk54AaABAg,ROBO-PLEASURE Anyone?,0
UgyizDwsl-kZN8MNiEl4AaABAg,1POLICE STATE CHASE TV<br>2PRIVATE PRISON PANORAMIC VIEWS <br>3SEX BOTS<br>STRIKE THREE! We&#39;re OUT!!,1
Ugzsuz2l-uB1lg2A16F4AaABAg,"&quot;I for one would like to welcome our new insect overlords&quot; Simple solution, tax machines instead of people and people will no longer work for a living.",1
UgzcnJCZdcthtKMnDFJ4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=5737"">1:35:37</a> dis b talkin bout line of sight. Bish ain&#39;t got room to talk.",0
UgwZwQnRHSDIIXZChAl4AaABAg,🗣y’all are doing entirely TOO MUCH! 😩🤦‍♀️,2
Ugyk8v2ZV2z9_nxHQ_V4AaABAg,"They will be what the free humanity fights because they focus on caging, categorizing, and bastardizing the human soul. They may seem to win for a time, but ultimately they will lose.",2
Ugzj2Qxvnn17sxUAqI54AaABAg,AI AGAINST AI= COVID 19,0
UgyU5KjOlOLbspKRvnx4AaABAg,"The problem is that China is taking the lead on major US criteria, but these are all the wrong criteria. Humanity does not need 5g or 6g, nor more cars-per-head, and no NSA-style surveillance.",42
UgxLxr4vKPB40HBGiyl4AaABAg,"AI food-facebook, twitter <br>,instagram",0
Ugy4SfQmCP1tLo-x9HR4AaABAg,that&#39;s how corona came,0
Ugxp6svK_yo6g-r80LZ4AaABAg,"Thanks to Frontline for giving us this information. It looks like we are fast approaching the time when technology will be able to give us the dreaded, &quot;Mark of the Beast&quot; which is spoken of in the 13th Chapter of the book of Revelation. Jesus is coming soon, but I fear He will not come....until every soul upon the planet is traced daily and marked, as a good little planetary citizen. Those who refuse to be &quot;AI&#39;d&quot; will be disposed of....that is our future!!!",0
UgxAU9V0oJk0DfPQXYF4AaABAg,"without the connetion of people, so people will not use ideas  to help grow our country with man take-over. it takes one to come up with idea, two, to empower the movement. this is dangerous",0
Ugw5SQ51dvidunHIeYZ4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3785"">1:03:05</a> so, this must be from 2010 if 1995 was 15 years ago. Holy shit, we&#39;re already 10 years into that 15 years to full automation- it&#39;s coming in just 5 years!!!",17
Ugzl-DUfwmkY6cVnqYB4AaABAg,Until the AI comes to the realization that humans are the cause of all the problems they have been solving.,0
UgzPcTT4QS14SSnP3Yd4AaABAg,"Technology has its downsides and problems also, just like everything else that is manmade on this planet: Everything new that is created by us also creates new problems, good example: Kids: There is no kid in the world that has not brought any kind of troubles or problems to its parents, but most parents still love them. (Hopefully) <br>But why is that? Why is this world so broken? Its because of the sin. The Bible, which is the living word of God, tells us that Sin is ruling this world, since humans decided to rebel against God. (Genesis 3) Because of sin we had to leave paradise and must die. Because sin we must work hard and suffer pain. Because of sin there is sickness, misery, pain, tears, death etc.<br>We humans can never fix this world that is corrupted from sin, OUR sins! We cant even fix ourselfes, we dont know what we are facing tomorrow. Were just blind and sinfull sheep! Only our almighty, all-knowing and loving God can save us! What we need to do is to have FAITH in Jesus Christ our shepherd and FAITH in the shedding of His Blood for us, we need to come to Him in prayer and repent all of our sins to only Him, not to the pope, Santa Claus or any other guy. He is the way the truth and the life! (John 14:6) HE is the only one who will save this sinful and lost World for he lived a life without sin and has already defeated sin and conquered death through His death on the cross. He died, was burried and rose from death and is Alive, He is our only Saviour! (1 Corinthians 15:1-4) The Blood of Jesus washed away ALL of our sins, He is the sacrificial lamb of God, the greatest ever gift to us from our loving God. God has sacrificed His only begotten son for us and every of our sins so we are really saved! (John <a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=196"">3:16</a>)<br>God bless you all, may you let Jesus Christ in your lives and hearts so you might be truly saved! May his love and peace be with you! Amen",0
UgwzgJyk63rjlByOX114AaABAg,how about the driver that worked on a truck all his life suporting his family ?  how about all that will have no jobs ? because of the AI could this be the end of the humanity as we know ?  will be the &quot;New normal&quot; just like in Corona bulshet wake up ppl WW3 is here just open your eyes and observe...,1
UgyRQGOFSzUnHjgnkrt4AaABAg,You can only make your life simple upto a point where you are no longer required in world. That is how a species gets extinct or evolve.,1
UgzaPO_ykbgZrstKkFx4AaABAg,"<a href=""https://www.youtube.com/watch?v=5dZ_lvDgevk&amp;t=3952"">1:05:52</a> ...hey!, that is what the capitalism you love so much does for you.",1
UgzadkdhYadOAHAM2bp4AaABAg,"“Throughout Southeast Asia...” Korea is EAST Asia. Damn, even Frontline gets basic shit wrong about Asia. Gotta get wise.",5
UgyMBB8Vt8NChI3gIll4AaABAg,Smells like propaganda,1
Ugw1_VcWVeAL9bF3OMZ4AaABAg,"the more data the more AI works wow, no thank you",0
UgybqrGuVyaksRgheWF4AaABAg,TikTok is a spy app ..,1
Ugz6pzfIx2R5gVXKSyJ4AaABAg,Be careful with what you play with,0
UgwgjkHT_JJ6qWBDx3B4AaABAg,Great presentation. Thanks.,0
